0 0 0
0.1 0.0958851077208406 0.00479425538604203
0.2 0.191770215441681 0.0191770215441681
0.3 0.287655323162522 0.0431482984743783
0.4 0.383540430883362 0.0767080861766725
0.5 0.479425538604203 0.119856384651051
0.6 0.551834627844942 0.171419392973508
0.7 0.62424371708568 0.230223310220039
0.8 0.696652806326419 0.296268136390644
0.9 0.769061895567158 0.369553871485323
1 0.841470984807897 0.450080515504076
1.1 0.872675785167128 0.535787854002827
1.2 0.90388058552636 0.624615672537501
1.3 0.935085385885591 0.716563971108099
1.4 0.966290186244823 0.81163274971462
1.5 0.997494986604054 0.909822008357064
1.6 0.97985547464838 1.00868953141969
1.7 0.962215962692705 1.10579310328674
1.8 0.944576450737031 1.20113272395823
1.9 0.926936938781356 1.29470839343415
2 0.909297426825681 1.3865201117145
2.1 0.847132370281336 1.47434160156985
2.2 0.784967313736991 1.55594658577077
2.3 0.722802257192646 1.63133506431725
2.4 0.660637200648301 1.70050703720929
2.5 0.598472144103956 1.76346250444691
2.6 0.507001716895138 1.81873619749686
2.7 0.41553128968632 1.86486284782594
2.8 0.324060862477502 1.90184245543413
2.9 0.232590435268684 1.92967502032144
3 0.141120008059866 1.94836054248786
3.1 0.0427393609099684 1.95755351093635
3.2 -0.0556412862399291 1.95690841466986
3.3 -0.154021933389827 1.94642525368837
3.4 -0.252402580539724 1.92610402799189
3.5 -0.350783227689621 1.89594473758042
3.6 -0.431987081213283 1.85680622213528
3.7 -0.513190934736945 1.80954732133777
3.8 -0.594394788260607 1.75416803518789
3.9 -0.675598641784268 1.69066836368565
4 -0.756802495307929 1.61904830683104
4.1 -0.800948019779363 1.54116078107667
4.2 -0.845093544250796 1.45885870287516
4.3 -0.88923906872223 1.37214207222651
4.4 -0.933384593193663 1.28101088913072
4.5 -0.977530117665097 1.18546515358778
4.6 -0.973808949064705 1.08789820025129
4.7 -0.970087780464314 0.990703363774841
4.8 -0.966366611863922 0.893880644158429
4.9 -0.96264544326353 0.797430041402057
5 -0.958924274663139 0.701351555505724
5.1 -0.90824748484459 0.607992967530338
5.2 -0.857570695026041 0.519702058536807
5.3 -0.806893905207492 0.43647882852513
5.4 -0.756217115388943 0.358323277495309
5.5 -0.705540325570394 0.285235405447342
5.6 -0.620315360096102 0.218942621164018
5.7 -0.535090394621809 0.161172333428122
5.8 -0.449865429147516 0.111924542239656
5.9 -0.364640463673223 0.0711992475986195
5.99999999999999 -0.27941549819893 0.0389964495050119
6.09999999999999 -0.180508400941583 0.0160002545479863
6.19999999999999 -0.0816013036842353 0.00289476931669542
6.29999999999999 0.0173057935731126 -0.000320006188860696
6.39999999999999 0.116212890830461 0.00635592803131792
6.49999999999999 0.215119988087808 0.0229225719772313
6.59999999999999 0.303493310214004 0.0488532368923219
6.69999999999999 0.391866632340198 0.0836212340200318
6.79999999999999 0.480239954466392 0.127226563360361
6.89999999999999 0.568613276592587 0.17966922491331
6.99999999999999 0.656986598718781 0.240949218678878
